Optimizer,objfname,ExecutionTime,Mean,STD,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
WOA,F1,1.5815510749816895,6914.125941820069,14377.076338913032,57699.35634707694,49163.05116868423,40835.689418927854,39196.05223710802,37139.91437478758,32059.602411207063,23965.709049957957,21179.137182013503,14586.816695497972,6847.303318831569,5632.384439169822,5278.728647766229,3030.5765975580766,2771.9361806313186,2278.0614339721283,1504.3423963944788,997.9528766482349,548.4437373052634,283.36472883205465,270.4736642307229,171.80583573410976,93.25390905205725,64.72305832357365,40.40617183663757,26.276878234192402,9.428400198790955,8.179383078734784,7.413050874855348,7.231783535195753,3.14669674060617,2.1715756683167813,1.1034637851690017,0.5802893564890301,0.44465380493513285,0.3153660804470402,0.2774838562543193,0.20559444262806634,0.14341680901367182,0.08700238404450354,0.04531898351576702,0.04130994903465754,0.03116354769592518,0.020518861331978545,0.016793971686282567,0.014177358079787901,0.011371786175589026,0.008487737016798506,0.006237885912434397,0.005840346569585443,0.004950179340479785
WOA,F1,1.426652431488037,3900.354421310828,12385.54293587696,65781.37882631333,48752.495579715964,35836.159254315244,16163.736912908837,10094.781090329956,7209.446636893854,3923.769016315161,2735.898980952397,1677.1291048668397,1037.320042166551,591.000666711927,326.2510942168212,211.84704031133964,203.39342178298074,135.7904160560846,73.55809874533395,73.55809874533395,61.4961836864532,48.89040486339644,29.5719916012889,20.70227475892547,13.997636737551073,7.277341972793368,2.20592475096036,1.7835100546699605,1.4246097368774047,1.3538750788244502,1.0052672897597668,0.2718209931374901,0.08842177118275446,0.03556080145326624,0.02812668100093001,0.02619000687763111,0.010424570563396095,0.008106739042718653,0.006754435810266197,0.005925089097357983,0.0048848595445330325,0.0034686432773438957,0.0026309172806155694,0.0016231316918720287,0.0010462933575614056,0.000689622527728594,0.0005240047038031448,0.0004079167121587257,0.0003377569114873623,0.0002354249141843375,0.00021504170725168662,0.00019290643113274432,0.00017605472892141775
WOA,F1,1.4175710678100586,5738.236532513719,13048.001300159212,55780.39303896163,54807.66860804975,41871.67654755755,24534.743790705277,24534.743790705277,22085.223245630717,16728.574088278754,11456.419631563323,9540.632574211417,6508.822676746333,5113.429398205437,3407.7553420679524,2191.4952608389335,2117.8649800162843,1994.7729392582744,1227.541322191658,822.311912946583,718.8970266960876,388.07557140695275,358.56301662269425,312.9089996333852,234.30339771944864,74.08402809121431,45.50112850172467,19.689098303094255,12.630556037957305,9.433283516008972,4.3208339698815506,3.865679919552977,2.2353963276794864,1.1504852051063876,0.8214673020888008,0.4374064114471993,0.2618043332810333,0.19299332542804076,0.1411805220164299,0.0930686246550298,0.06530277235313522,0.028696019271487194,0.015772361648511833,0.009705218269727568,0.008414603891641422,0.005953868620643638,0.004444278722317782,0.003422988706987252,0.0024045100924672985,0.0020296634864665386,0.0018021776568646372,0.0016576613821000998,0.0014491569448895985
WOA,F1,1.5751516819000244,8037.245639608345,17625.644955269443,74030.36086726806,69093.80783265081,55069.491234930036,48201.824856448795,34357.390274323625,26756.580854230793,21741.445745465153,18612.822459952702,13997.242948262148,9242.66518466063,8022.2145492212585,5754.107432788014,5409.6968590833485,4044.0898469584135,2748.6605151403937,1660.5590406988067,1174.6414245703409,739.6874595829722,512.9385030131346,248.91860149559542,179.67503841450025,95.10475622362964,63.42120452118892,47.10895958532739,26.235616049827826,14.013394282447244,9.214071663594106,4.899074847447759,1.0669549632901911,0.7542265393889784,0.6501661050088827,0.4738777840244056,0.2885151384127499,0.12552556664857847,0.05266171962155356,0.01768075603894241,0.011371046260539587,0.0066408688348189564,0.005019212153376334,0.0027253221749147793,0.0019167078186588487,0.0013290203211643401,0.0010420751435596192,0.0008198881047675484,0.0007012836051827443,0.0005707427460638646,0.0004956076424604817,0.00044291085895513946,0.0003924125016637853,0.00029841374993611985
WOA,F1,1.3513176441192627,8224.227473805418,15622.909886229654,62834.51902186112,62834.51902186112,48367.34603350586,31933.315362365178,30570.783160027597,29592.453377500788,26770.692756052704,22482.084463939962,20957.880263433843,17992.643798734935,15198.339449622756,11386.739665423745,10225.514568711173,5342.039776126747,4937.455233145018,2901.3685429777793,2037.4208076527939,1278.760137988982,952.6192628275423,836.7714857467805,691.5491479052434,581.4917768032193,141.4027935039964,128.43504437331654,91.38328374903261,65.6868071191044,27.522147125023306,14.76711213070278,9.79375479299005,8.664251197476663,5.633264804015457,4.119229007018481,2.465452502565982,1.9911010135074254,1.1635760306372742,0.8704576281065192,0.3555552926803538,0.25643304516292453,0.1666671020413033,0.11748511599398972,0.09048760001788399,0.07035407154758025,0.036336661656904086,0.029677560636909996,0.019036496492517083,0.011043974200894481,0.006646585919823131,0.003421012601873409,0.0027612674062314924,0.0023952920970859866
WOA,F1,1.3320231437683105,6054.848462402333,16548.99085047412,71180.09633057889,71180.09633057889,60194.40580170276,31634.722848207904,16181.241481122308,16181.241481122308,11542.52325222041,7635.350583897706,6042.5181550637,2823.0729570418453,2084.537752252699,1246.817256621096,1204.8249546329344,1075.0245339965008,706.1967227929799,464.7635000183209,361.64976033432157,208.9712665938895,175.51693536251943,168.52422119024993,156.96792821528757,135.6949465458073,59.075710858912025,38.235258648193216,24.970816380913824,21.074741228711062,7.397312280560886,3.093939373287032,1.7505305877469692,0.7259319160741778,0.6276944024780918,0.3399584276641938,0.14057229710210772,0.11196553066161825,0.03487528364371837,0.023946504199741744,0.020271361543020738,0.011032343718294322,0.007385662111910397,0.006100234224789424,0.0051822833465242244,0.003101062118298161,0.00210815453427867,0.0016420138665666668,0.0010725725402790883,0.0008304338518721782,0.0007701801039438056,0.000509133677009602,0.00044375049305450654,0.00041711706450787143
WOA,F1,1.3806126117706299,6662.659664501483,15423.078987985282,63275.46256126552,60979.16796849511,46082.11286640267,43639.54448526823,30103.501244478983,22834.95469751531,20789.83913385348,15361.304179487528,12566.563010839047,9068.172341955413,4250.632168984134,2897.309556513052,551.497651427418,273.28255135622146,255.81926322083558,37.921823996453966,37.921823996453966,32.942733175760345,29.51726426869035,24.903073751048115,21.035426965260267,11.963522283599392,6.037936083745456,1.4925344053578948,0.02665521410210337,0.012854290766090185,0.01155172031373208,0.010047492273414227,0.006043900196518045,0.005678773742945667,0.004201346295729295,0.002988022784301988,0.001002355798457439,0.000609301838196923,0.00046172744981948184,0.00033232523361011336,0.00022607836330701032,0.0001382903230604922,0.0001200777187983488,0.00010354014124261118,9.273762986010976e-05,6.126416470582686e-05,4.8583650298972324e-05,4.524690805616133e-05,3.469519004471355e-05,3.0086016662047216e-05,2.620282875353521e-05,2.0863189623328117e-05,1.68984715963371e-05,1.404948890421503e-05
WOA,F1,1.2753746509552002,5556.576870390019,14290.473057765306,61173.36214539253,61173.36214539253,46511.78695911402,34302.8303743262,20957.02713581716,17811.22310067099,8865.517907459103,6239.766303153468,4525.197206271903,3892.7217950405657,3028.134033870131,2147.865204502894,1243.3830620113388,1243.3830620113388,1169.21615077665,812.9026494374363,801.1208268746233,776.965264204188,663.273670889289,189.28250948371874,189.28250948371874,89.28648053511743,6.811555715268895,5.603193068929438,3.6501139269786007,2.087656499435371,0.8095739237015274,0.7600832545398197,0.6598923968128174,0.5184992994271956,0.32288968793306294,0.24542007584995768,0.17086020110483696,0.11128428736090337,0.08728338150221424,0.06661879217694322,0.019763411850112152,0.009643851264790657,0.0067751764841764974,0.0050051936199024755,0.0029777526457371137,0.001442490392785442,0.0011905382013990176,0.0007009423482913785,0.0003160480082311766,8.319470723456678e-05,6.907838466063126e-05,5.4792997628699174e-05,4.09790825894535e-05,3.482112648061885e-05
WOA,F1,1.3689076900482178,6327.602278898141,15703.392447882332,69004.28463252424,66616.60391425819,57314.08139544806,22747.899085150195,20401.642008278977,19060.795513177152,16859.528734969193,10102.56936549232,7067.60043285616,5953.963030626012,5755.7221589985575,4041.281126268312,3786.260141600557,3202.7526377555596,1677.5218725571526,1120.0715288301078,541.0224939758195,423.43860913033933,398.38685427663046,107.27842265428748,72.33028984533362,35.362209783398264,30.866824896241894,24.417320687384432,18.606798999486266,7.2433484875843135,4.999469490849446,1.0400064346895603,0.7005969511433554,0.44122493972476107,0.27158166085441127,0.2543438629172413,0.24782568335342606,0.21401656761520735,0.10826900762375627,0.08817040445124784,0.05811739296270274,0.040432149468405905,0.03497676167996277,0.02112332979543731,0.011388850056928962,0.009165508367264444,0.008350026109911906,0.007040244896430503,0.00604217988818606,0.005711890773638243,0.004905476651262819,0.003869617578570526,0.003479727635226997,0.003085220660084901
WOA,F1,1.331456184387207,5623.159638767039,14402.39841116974,68466.50845875658,60218.63818870793,48872.994555568184,22178.067992327964,17174.53102619113,11825.263894137946,9947.706424480131,7810.386280385323,7810.386280385323,6785.853471377434,3982.610800854701,3794.5597773694017,3369.6161090053824,2918.247150100211,1972.428927187335,997.2969805600305,660.4051580538248,475.1721946681037,456.9249596115557,380.7888712069696,335.43546394596075,243.73069546244315,170.8257436896546,125.18677504875285,72.29312215453191,44.5207496432161,31.590289654025796,12.53151727822456,10.564809830328793,5.9699155236047785,3.171250790084195,1.8458042427625887,0.9410869147567378,0.2725857448556832,0.1648312405288408,0.12796146706476874,0.09062205229988596,0.06771474100196473,0.050715637880880786,0.039873265347283575,0.03448379143080738,0.02643182886271797,0.02282431574851594,0.019223800368243088,0.017454311699169955,0.01531095591858738,0.01418686292904628,0.011294585233617323,0.0075574080434955195,0.004141228835927206
WOA,F1,1.308462142944336,6787.606903599586,14515.734246328926,60648.406852192216,52069.33079800157,46249.63677013365,36498.35748620738,35287.603191015674,27863.07255377503,17546.80699786377,16442.997412392684,15309.036475850917,7399.4823797583385,6327.6245412418675,4533.070007622445,3797.916101033832,1881.1550404106733,1874.074182067136,1737.2997290637165,1520.2598965788964,1035.0590387117156,894.3878701367589,266.01760670646865,149.01520243320556,10.012369534880628,9.999775554639447,8.222670195652269,7.780507958186173,5.798140116679604,4.336132002109045,2.60383174910445,0.4349756679233134,0.32349965346003656,0.06571451139542028,0.05517794603854692,0.03345702328307168,0.02032484016224355,0.015005444619218322,0.011065987169567542,0.007154401019068408,0.003526198928965872,0.003034221522761154,0.0017347841963552628,0.001650526098218807,0.0014188477379415514,0.0010891964521500407,0.0007559942308788107,0.0005379108588633077,0.00039728980862570063,0.0003063762472835528,0.00028335634249183975,0.00026705137429874985,0.00024244123523132441
WOA,F1,1.3060922622680664,5424.93853231899,14529.748197582056,67029.89078312276,61404.98316544379,45166.40339484377,34381.76391627924,18557.11388689565,7134.428128996688,7075.582542968963,5252.47993466862,4592.487690787585,3924.6794811086397,3208.132811464627,2820.3910591950535,2151.752533709864,1952.687161606781,1395.836414250249,1231.7841842841638,684.3467943242637,681.1759658974403,551.1170868583615,458.918909648631,442.58956459376526,385.25744557676694,254.06987234097946,207.3794956602981,107.85319416010269,80.7072072339573,49.336846806098066,37.692175407734915,12.507690144680634,4.648182795705676,2.8408101391794154,2.4795375711180867,1.3551675240926118,0.8829374229789786,0.4908929461759937,0.44057992440308685,0.14866039637084041,0.1126754603190048,0.055890223148663556,0.03998773022355063,0.0299096404813182,0.017717038570507618,0.00958704579386606,0.006350443145462564,0.005481478484989201,0.004399067784500161,0.0029470503953598487,0.0021022395349724987,0.0018604000248291083,0.0016011320334844792
WOA,F1,1.3126227855682373,5280.435567273855,13247.607716446404,62585.167389707814,47298.19844630384,39803.619701499,32722.46470812981,27527.582078271073,16747.71704322697,15282.700642689266,5992.180271786703,5602.833099302656,2804.1753607662517,2650.0436132629065,1886.4903115738616,1380.983720198151,564.3506824273742,301.14792749235505,213.9865462700063,174.28614934074548,153.29278040601002,102.30658934531651,82.06457066074101,43.603902844190415,32.071143527947,24.46625937840417,18.269972311820016,12.02804177177417,5.184519514843335,4.8806547043089274,2.168201149522595,1.0494169000710059,0.9563074390098806,0.5408077805954823,0.32737932849204676,0.2225474516891577,0.1731786076133868,0.09963053833623461,0.0606492786887978,0.04377805623438763,0.01672170882535743,0.012012202780285313,0.0061674304909390505,0.002350451824416195,0.0016295872733064,0.0009929515884959667,0.00037787237846176195,3.808489473405314e-05,1.3494083688095667e-05,1.1242776290117103e-05,9.29373102154744e-06,8.408171092506765e-06,7.719586061849373e-06
WOA,F1,1.3141186237335205,6526.180550495977,15404.233461119937,72055.89352924484,57464.79378503802,49412.625539444016,37191.20209517781,28704.46098420308,18893.967699182514,13800.523893914893,11172.33377521786,9251.326915003925,6300.1608956592645,4660.3945143010005,2857.468167105719,2459.859045469891,2261.549517460684,2206.1847030788176,1687.5982992703039,1354.764655331488,914.0704879456663,901.3765280313431,790.3165665874301,541.6921024503066,404.91980107735384,320.28344936765967,231.3776427773613,193.49777644393095,99.50782549371867,63.33335750424326,55.306431541909234,25.200341805643923,14.082159321749513,6.721251656056416,5.548677882878944,2.680453497416655,2.041330067774389,0.8857667202794434,0.45498116624340307,0.33577390121914463,0.21408137239927907,0.03458650504366472,0.01060822834993882,0.007368879492515349,0.005742722442107079,0.003709145974728218,0.0027765607480238416,0.002081045298217194,0.001806974761181048,0.001346843843932722,0.0009663295268294213,0.0008946487380888051,0.0008361978990743624
WOA,F1,1.397597074508667,7194.167949000002,16326.295831760179,72730.23755942074,64751.023210499494,44852.76627538259,32999.58045605053,32830.10495615228,32830.10495615228,23883.134449487137,16767.142207074994,13003.361066231146,10668.81086341556,4721.139778299856,3779.8946133262884,1582.7105650887636,1209.2056310070527,879.2209980257685,491.30836853404236,391.8834114757139,291.2419151251987,272.48099479146975,229.47196436022296,207.66640352906546,107.02353307671036,89.64893532316088,44.69138898841432,30.550754746664968,25.564661515392615,20.767799953847234,4.96226147111512,4.393954916665839,1.9629604736713289,1.6183478470971004,1.3156754665270065,1.0163192126848632,0.5067450612858021,0.46715126427408654,0.3342271712693642,0.3178874918415421,0.22234191810876205,0.18119746817705487,0.13727136155780614,0.10912936382684227,0.06168385652326204,0.027976459010294132,0.012453813947659539,0.00495362216375718,0.0028521839576077343,0.0014945832763040325,0.001166439450920259,0.0009688636315726882,0.0007126556633418248
WOA,F1,1.4337220191955566,5707.375077804672,13588.042064233576,57600.003108924604,57092.79655661597,45423.95897522958,26549.176742293494,26549.176742293494,19807.371077954827,15964.792805344134,7731.8370688588075,6788.400001783247,3880.3332117088275,3647.532143194025,3161.9972457564936,2756.892108611196,2198.167012935263,1789.5317842740794,1002.6350385112137,931.159852934722,673.3655900354763,530.7392649279703,377.62071943445676,369.0342370836345,264.7309063695165,146.7647822099029,77.05308060402338,26.48669757358289,11.349415684197504,9.285414996453348,3.013005775679504,2.6125684369845965,0.18790574049806666,0.15045576294437862,0.1243074093956776,0.12210825914577986,0.11118513864165672,0.09191832875786651,0.0735485255187439,0.02831028574578057,0.02780543630463398,0.01022705353798515,0.0033584306821190443,0.0011685716514307476,0.0010005241923131422,0.0008046799692471426,0.0006706859489431183,0.0005445795379702491,0.0004619587691137568,0.00032594217853032254,0.00024231085515406776,0.0001937722943290251,0.00018648121621745204
